category,id,component,canonical_source,reference_art,design,required_variants,art_status,runtime_status,production_outstanding,scope
ui_component,scrollbar,Scrollbar,game/Main.Menus.cs;game/Main*.cs,ui/interface-atlas.png,"Hard pixel corners, ink/cream hierarchy, amber focus; shape and text supplement hue",track;thumb;arrows;focus,assigned_design_reference,not_integrated,Extract/export exact-size tiles; define slice insets and state mapping; app icon/pointer may need new small-size redraws,presentation_extension
ui_component,divider,Divider,game/Main.Menus.cs;game/Main*.cs,ui/interface-atlas.png,"Hard pixel corners, ink/cream hierarchy, amber focus; shape and text supplement hue",horizontal;vertical;corner rules,assigned_design_reference,not_integrated,Extract/export exact-size tiles; define slice insets and state mapping; app icon/pointer may need new small-size redraws,current_contract
ui_component,badge,Badge,game/Main.Menus.cs;game/Main*.cs,ui/interface-atlas.png,"Hard pixel corners, ink/cream hierarchy, amber focus; shape and text supplement hue",P1;P2;CPU;LAB;PRIVATE;REPLAY,assigned_design_reference,not_integrated,Extract/export exact-size tiles; define slice insets and state mapping; app icon/pointer may need new small-size redraws,current_contract
ui_component,status_icon,Status Icon,game/Main.Menus.cs;game/Main*.cs,ui/interface-atlas.png,"Hard pixel corners, ink/cream hierarchy, amber focus; shape and text supplement hue",success;warning;error;info;lock;unlock;ready;waiting,assigned_design_reference,not_integrated,Extract/export exact-size tiles; define slice insets and state mapping; app icon/pointer may need new small-size redraws,current_contract
ui_component,transport,Transport,game/Main.Menus.cs;game/Main*.cs,ui/interface-atlas.png,"Hard pixel corners, ink/cream hierarchy, amber focus; shape and text supplement hue",play;pause;record;stop;loop;step;rewind;forward;restart,assigned_design_reference,not_integrated,Extract/export exact-size tiles; define slice insets and state mapping; app icon/pointer may need new small-size redraws,current_contract
ui_component,device,Device,game/Main.Menus.cs;game/Main*.cs,ui/interface-atlas.png,"Hard pixel corners, ink/cream hierarchy, amber focus; shape and text supplement hue",keyboard;generic controller;connected;unplugged;unassigned;deadzone,assigned_design_reference,not_integrated,Extract/export exact-size tiles; define slice insets and state mapping; app icon/pointer may need new small-size redraws,current_contract
ui_component,navigation,Navigation,game/Main.Menus.cs;game/Main*.cs,ui/interface-atlas.png,"Hard pixel corners, ink/cream hierarchy, amber focus; shape and text supplement hue",back;confirm;cancel;left;right;up;down;swap,assigned_design_reference,not_integrated,Extract/export exact-size tiles; define slice insets and state mapping; app icon/pointer may need new small-size redraws,current_contract
ui_component,save_export,Save Export,game/Main.Menus.cs;game/Main*.cs,ui/interface-atlas.png,"Hard pixel corners, ink/cream hierarchy, amber focus; shape and text supplement hue",save;folder;replay tape;export;receipt,assigned_design_reference,not_integrated,Extract/export exact-size tiles; define slice insets and state mapping; app icon/pointer may need new small-size redraws,current_contract
ui_component,spinner,Spinner,game/Main.Menus.cs;game/Main*.cs,ui/interface-atlas.png,"Hard pixel corners, ink/cream hierarchy, amber focus; shape and text supplement hue",4 stepped phases;static reduced-motion state,assigned_design_reference,not_integrated,Extract/export exact-size tiles; define slice insets and state mapping; app icon/pointer may need new small-size redraws,current_contract
ui_component,app_icon,App Icon,game/Main.Menus.cs;game/Main*.cs,ui/interface-atlas.png;ui/branding-announcements.png,"Hard pixel corners, ink/cream hierarchy, amber focus; shape and text supplement hue",16;32;48;64;128;256px original ledger/ring mark,assigned_design_reference,not_integrated,Extract/export exact-size tiles; define slice insets and state mapping; app icon/pointer may need new small-size redraws,presentation_extension
ui_component,pointer,Pointer,game/Main.Menus.cs;game/Main*.cs,ui/interface-atlas.png,"Hard pixel corners, ink/cream hierarchy, amber focus; shape and text supplement hue",default;interactive;busy;OS cursor fallback,assigned_design_reference,not_integrated,Extract/export exact-size tiles; define slice insets and state mapping; app icon/pointer may need new small-size redraws,presentation_extension
typography_glyph,display_alphabet,Display Alphabet,data/inputs.json;game/Main*.cs,ui/typography.png;ui/interface-atlas.png,Display lettering for large labels; restrained legible body face and tabular numbers; no copied arcade logo,A-Z;0-9;STRIKE LEDGER wordmark;AFTER HOURS campaign subtitle,assigned_design_reference,not_integrated,Manually redraw/verify glyphs; assemble bitmap font or use licensed readable font; generated board is not a complete font file,current_contract
typography_glyph,body_alphabet,Body Alphabet,data/inputs.json;game/Main*.cs,ui/typography.png;ui/interface-atlas.png,Display lettering for large labels; restrained legible body face and tabular numbers; no copied arcade logo,ASCII U+0020-U+007E;upper/lowercase;tabular 0-9;punctuation,assigned_design_reference,not_integrated,Manually redraw/verify glyphs; assemble bitmap font or use licensed readable font; generated board is not a complete font file,current_contract
typography_glyph,extended_symbols,Extended Symbols,data/inputs.json;game/Main*.cs,ui/typography.png;ui/interface-atlas.png,Display lettering for large labels; restrained legible body face and tabular numbers; no copied arcade logo,←→↑↓↔;✓;●○;×;−;–;—;…;·;▌;±;≤≥;≥;percent;plus;slash;colon;decimal,assigned_design_reference,not_integrated,Manually redraw/verify glyphs; assemble bitmap font or use licensed readable font; generated board is not a complete font file,current_contract
typography_glyph,directions,Directions,data/inputs.json;game/Main*.cs,ui/typography.png;ui/interface-atlas.png,Display lettering for large labels; restrained legible body face and tabular numbers; no copied arcade logo,numpad1-9;8 directions;neutral;screen-relative vs facing-relative examples,assigned_design_reference,not_integrated,Manually redraw/verify glyphs; assemble bitmap font or use licensed readable font; generated board is not a complete font file,current_contract
typography_glyph,attacks,Attacks,data/inputs.json;game/Main*.cs,ui/typography.png;ui/interface-atlas.png,Display lettering for large labels; restrained legible body face and tabular numbers; no copied arcade logo,LP;MP;HP;LK;MK;HK;P;K;PP;KK;release;held,assigned_design_reference,not_integrated,Manually redraw/verify glyphs; assemble bitmap font or use licensed readable font; generated board is not a complete font file,current_contract
typography_glyph,motions,Motions,data/inputs.json;game/Main*.cs,ui/typography.png;ui/interface-atlas.png,Display lettering for large labels; restrained legible body face and tabular numbers; no copied arcade logo,QCF;QCB;DP;double QCF;charge back;charge down;hold45ticks;double-tap dash,assigned_design_reference,not_integrated,Manually redraw/verify glyphs; assemble bitmap font or use licensed readable font; generated board is not a complete font file,current_contract
typography_glyph,chords,Chords,data/inputs.json;game/Main*.cs,ui/typography.png;ui/interface-atlas.png,Display lettering for large labels; restrained legible body face and tabular numbers; no copied arcade logo,LP+LK;MP+MK;HP+HK;back+HP+HK;simultaneous chord bracket,assigned_design_reference,not_integrated,Manually redraw/verify glyphs; assemble bitmap font or use licensed readable font; generated board is not a complete font file,current_contract
typography_glyph,keyboard_caps,Keyboard Caps,data/inputs.json;game/Main*.cs,ui/typography.png;ui/interface-atlas.png,Display lettering for large labels; restrained legible body face and tabular numbers; no copied arcade logo,WASD;UIO;JKL;P;semicolon;Enter;Escape;F1-F5;F12;period;arrows;Backspace,assigned_design_reference,not_integrated,Manually redraw/verify glyphs; assemble bitmap font or use licensed readable font; generated board is not a complete font file,current_contract
typography_glyph,controller_caps,Controller Caps,data/inputs.json;game/Main*.cs,ui/typography.png;ui/interface-atlas.png,Display lettering for large labels; restrained legible body face and tabular numbers; no copied arcade logo,generic A/B/X/Y;D-pad;start;shoulders;triggers;stick;device number,assigned_design_reference,not_integrated,Manually redraw/verify glyphs; assemble bitmap font or use licensed readable font; generated board is not a complete font file,current_contract
typography_glyph,economy,Economy,data/inputs.json;game/Main*.cs,ui/typography.png;ui/interface-atlas.png,Display lettering for large labels; restrained legible body face and tabular numbers; no copied arcade logo,CR;0-3600;300;600;900;1200;1500;reserve lock;cost/debit/credit signs,assigned_design_reference,not_integrated,Manually redraw/verify glyphs; assemble bitmap font or use licensed readable font; generated board is not a complete font file,current_contract
typography_glyph,combat_labels,Combat Labels,data/inputs.json;game/Main*.cs,ui/typography.png;ui/interface-atlas.png,Display lettering for large labels; restrained legible body face and tabular numbers; no copied arcade logo,HIT;BLOCK;PARRY;COUNTER;THROW TECH;STUN;START;ACTIVE;REC;FREE;LEASE,assigned_design_reference,not_integrated,Manually redraw/verify glyphs; assemble bitmap font or use licensed readable font; generated board is not a complete font file,current_contract
stage_layer,foundry,Foundry Ring composition,data/stages/*.json;game/Presentation/ArenaView.cs,stages/foundry.png,Original after-hours industrial exhibition; clear ground and low-contrast background,640x360 viewport;1024x360 world-width master;floor y302,assigned_design_reference,not_integrated,Separate layers/masks from reference; author seam-safe horizontal overscan; align camera/parallax and exact ground; validate at both corners,current_contract
stage_layer,grid,Training measurement composition,data/stages/*.json;game/Presentation/ArenaView.cs,stages/grid.png,Original after-hours industrial exhibition; clear ground and low-contrast background,identical floor/corners;20 world-unit grid;100-unit labels,assigned_design_reference,not_integrated,Separate layers/masks from reference; author seam-safe horizontal overscan; align camera/parallax and exact ground; validate at both corners,current_contract
stage_layer,far_shell,Far building silhouette / ceiling,data/stages/*.json;game/Presentation/ArenaView.cs,stages/foundry.png,Original after-hours industrial exhibition; clear ground and low-contrast background,static base;low-contrast,assigned_design_reference,not_integrated,Separate layers/masks from reference; author seam-safe horizontal overscan; align camera/parallax and exact ground; validate at both corners,current_contract
stage_layer,clerestory,Amber clerestory window bays,data/stages/*.json;game/Presentation/ArenaView.cs,stages/environment-atlas.png,Original after-hours industrial exhibition; clear ground and low-contrast background,lit;dim;bay repetition,assigned_design_reference,not_integrated,Separate layers/masks from reference; author seam-safe horizontal overscan; align camera/parallax and exact ground; validate at both corners,current_contract
stage_layer,columns,Structural columns and rivets,data/stages/*.json;game/Presentation/ArenaView.cs,stages/environment-atlas.png,Original after-hours industrial exhibition; clear ground and low-contrast background,left;center;right;bolts;cross braces,assigned_design_reference,not_integrated,Separate layers/masks from reference; author seam-safe horizontal overscan; align camera/parallax and exact ground; validate at both corners,current_contract
stage_layer,cable_races,Ceiling cable races and gantry,data/stages/*.json;game/Presentation/ArenaView.cs,stages/environment-atlas.png,Original after-hours industrial exhibition; clear ground and low-contrast background,repeatable beams;cables;hanger,assigned_design_reference,not_integrated,Separate layers/masks from reference; author seam-safe horizontal overscan; align camera/parallax and exact ground; validate at both corners,current_contract
stage_layer,sign,Original exhibition sign,data/stages/*.json;game/Presentation/ArenaView.cs,stages/environment-atlas.png,Original after-hours industrial exhibition; clear ground and low-contrast background,Foundry Ring;original ring/ledger emblem;sign supports,assigned_design_reference,not_integrated,Separate layers/masks from reference; author seam-safe horizontal overscan; align camera/parallax and exact ground; validate at both corners,current_contract
stage_layer,machinery,Industrial machinery,data/stages/*.json;game/Presentation/ArenaView.cs,stages/environment-atlas.png,Original after-hours industrial exhibition; clear ground and low-contrast background,left/right;grilles;vents;pipes;indicator lamps,assigned_design_reference,not_integrated,Separate layers/masks from reference; author seam-safe horizontal overscan; align camera/parallax and exact ground; validate at both corners,current_contract
